'10','0.066671344308688137593568809893331792857864834320158','0.14945134915058059314577633965769733240255663966943','0.21908636251598204399553493422816319245877187052268','0.2692667193099963550912269215694693528597599384609','0.29552422471475287017389299465133832942104671702685','0.2955242247147528701738929946513383294210467170269','0.2692667193099963550912269215694693528597599384609','0.2190863625159820439955349342281631924587718705227','0.14945134915058059314577633965769733240255663966943','0.06667134430868813759356880989333179285786483432016',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'46','0.003430300868107048286018783148043404441172945805211','0.0079698982297246224516130389263249654262887709926','0.01247988377098868420673457175098337517752254738535','0.01693351400783623804623071367176043133372644382569','0.02130999875413650105447936107087840182884377652052','0.0255892863971300106346995122003440281028795607386','0.02975182955220275579905172923572293709302875381895','0.0337786279991068965206038938811453287277994804752','0.03765130535738607132766079922845911702695511945426','0.04135219010967872970422017587023147842420622411377','0.04486439527731812676709461356277485644228670051843','0.04817189510171220053046886322322093668197549236746','0.051259598007143021335365299371448033464181501626531','0.05411341538585675449163764325922307525989746904114','0.056720325843991235816874403603286714586427022609115','0.05906843459554631480755072263690773709821694849223','0.06114702772465048101535660790419103777278163285785','0.0629466210643945081789519522471109312332461650318','0.064459003467139069588279439108255063923795645045018','0.0656772742677812073787575656855557676217161397738','0.06659587476845488737576196642273370194436370880099','0.0672106136006781758623741548270975961765396811656','0.0675186858490364588202141891643010802121482695398','0.06751868584903645882021418916430108021214826953982','0.06721061360067817586237415482709759617653968116565','0.066595874768454887375761966422733701944363708801','0.0656772742677812073787575656855557676217161397738','0.064459003467139069588279439108255063923795645045','0.06294662106439450817895195224711093123324616503179','0.0611470277246504810153566079041910377727816328579','0.05906843459554631480755072263690773709821694849223','0.05672032584399123581687440360328671458642702260911','0.0541134153858567544916376432592230752598974690411','0.0512595980071430213353652993714480334641815016265','0.0481718951017122005304688632232209366819754923675','0.0448643952773181267670946135627748564422867005184','0.0413521901096787297042201758702314784242062241138','0.0376513053573860713276607992284591170269551194543','0.0337786279991068965206038938811453287277994804752','0.0297518295522027557990517292357229370930287538189','0.02558928639713001063469951220034402810287956073862','0.02130999875413650105447936107087840182884377652052','0.0169335140078362380462307136717604313337264438257','0.01247988377098868420673457175098337517752254738535','0.0079698982297246224516130389263249654262887709926','0.00343030086810704828601878314804340444117294580521',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'48','0.00315334605230583863267731154389148757828393883169','0.0073275539012762621023839796217865500587079025592','0.01147723457923453948959266760909162808642050630875','0.01557931572294384872817695583446031397637626899155','0.0196161604573555278144607196522127096958130377341','0.02357076083932437914051930137844923022172973852219','0.02742650970835694820007383626250582045118415516165','0.03116722783279808890206575684635441945428534148357','0.034777222564770438892548585963802410597281396907068','0.038241351065830706317217256523715617863823968355','0.041545082943464749214058822361064797753472826034038','0.0446745608566942804194485871258503949884627868625','0.04761665849249047482590662347892983015799806674345','0.05035903555385447495780761908786560603299409302591','0.052890189485193667095505056264698914661726485633109','0.0551995036999841628682034951916354390044509256076','0.05727729210040321570515023468470057624152712300411','0.059114839698395635746474817433519910659655602557055','0.06070443916589388005296923202782047788526086425648','0.062039423159892663904197784137598518306383399665091','0.0631141922862540256571260227502333181274136433711','0.06392423858464818662390620182551540891897408498264','0.0644661644359500822065041936577050657256919244555','0.06473769681268392250302493873659155355208191894664','0.06473769681268392250302493873659155355208191894664','0.0644661644359500822065041936577050657256919244555','0.0639242385846481866239062018255154089189740849826','0.0631141922862540256571260227502333181274136433711','0.06203942315989266390419778413759851830638339966509','0.0607044391658938800529692320278204778852608642565','0.05911483969839563574647481743351991065965560255706','0.0572772921004032157051502346847005762415271230041','0.0551995036999841628682034951916354390044509256076','0.0528901894851936670955050562646989146617264856331','0.05035903555385447495780761908786560603299409302591','0.04761665849249047482590662347892983015799806674345','0.0446745608566942804194485871258503949884627868625','0.041545082943464749214058822361064797753472826034','0.038241351065830706317217256523715617863823968355','0.03477722256477043889254858596380241059728139690707','0.0311672278327980889020657568463544194542853414836','0.0274265097083569482000738362625058204511841551617','0.02357076083932437914051930137844923022172973852219','0.01961616045735552781446071965221270969581303773413','0.01557931572294384872817695583446031397637626899155','0.01147723457923453948959266760909162808642050630875','0.0073275539012762621023839796217865500587079025592','0.00315334605230583863267731154389148757828393883169',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'50','0.00290862255315514095840072434285548080667299645995','0.00675979919574540150277887817798503180187383240647','0.01059054838365096926356968149924102233940181908646','0.0143808227614855744193789089273243499370317861706','0.01811556071348939035125994342235461984466731704973','0.02178024317012479298159206906269034122731346235793','0.02536067357001239044019487838544272346016125997571','0.02884299358053519802990637311323243251784686559354','0.03221372822357801664816582732300395344858905883343','0.03545983561514615416073461100097579709696000049698','0.03856875661258767524477015023638593486477170500052','0.0415284630901476974224119789640670178089779754858','0.044327504338803275492022286830394197460761298355453','0.04695505130394843296563301363498768251406430618605','0.0494009384494663149212435807514327286922870509666','0.0516557030695811384899052958400952796498254493954','0.0537106218889962465234587972556645527680232135299','0.0555577448062125176235674256122694975951352999839','0.057189925647728383723029315065993163011575372257092','0.05860084981322244583512243663084846620976751344403','0.0597850587042654575095764053125852307966660420727','0.0607379708417702160317500153848110016097992732354','0.06145589959031666375640678608391537509726757576401','0.0619360674206832433840875097808306885728770566912','0.06217661665534726232103310736061343086768246920103','0.062176616655347262321033107360613430867682469201','0.0619360674206832433840875097808306885728770566912','0.06145589959031666375640678608391537509726757576401','0.0607379708417702160317500153848110016097992732354','0.0597850587042654575095764053125852307966660420727','0.058600849813222445835122436630848466209767513444','0.0571899256477283837230293150659931630115753722571','0.0555577448062125176235674256122694975951352999839','0.05371062188899624652345879725566455276802321352992','0.05165570306958113848990529584009527964982544939544','0.04940093844946631492124358075143272869228705096661','0.04695505130394843296563301363498768251406430618605','0.0443275043388032754920222868303941974607612983555','0.041528463090147697422411978964067017808977975485841','0.0385687566125876752447701502363859348647717050005','0.035459835615146154160734611000975797096960000496984','0.03221372822357801664816582732300395344858905883343','0.02884299358053519802990637311323243251784686559354','0.02536067357001239044019487838544272346016125997571','0.02178024317012479298159206906269034122731346235793','0.01811556071348939035125994342235461984466731704973','0.0143808227614855744193789089273243499370317861706','0.01059054838365096926356968149924102233940181908646','0.00675979919574540150277887817798503180187383240647','0.00290862255315514095840072434285548080667299645995',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'52','0.00269131695004711111895217986884521802366937376106','0.0062555239629732768997161021698145466164117046531','0.00980263457946275206195116811668950232783841185728','0.0133151149823409606566003444777991485546764997333','0.016780023396300735677921536870520162083415809163819','0.02018489150798079220298903420947823723671246708481','0.02351751355398446159032251991005460942922912900299','0.026765953746504013449493080286018378855261884499058','0.02991858114714394664128206873997088793212331551059','0.03296410908971879791501004477869519617672739257458','0.03589163483509723294194239328528073878533850306517','0.0386906783104239789851012067403526469280782659936','0.041351219500560271679040286423955162938269969315464','0.043863734259000407995129665578764450164160666530205','0.0462192283727847935076457053352846392239010216264','0.0484092697440748968539602492860462780097495217285','0.05042601856634237721821125408285875446257795876554','0.052262255383906993034394144426392143708199078085867','0.0539114069327572647508368248937999595766012469593','0.05536756966930265254904109345121858229015400325104','0.05662553090236859719080824047837015056722007281471','0.05768078745252682765393199766340351953943983505134','0.05852956177181386855029059897162369363806873274233','0.0591688154660429703693320023948709783254170522176','0.0595962601712481582583108787484149536622772803819','0.0598103657452918602477853788114774609444808036304','0.0598103657452918602477853788114774609444808036304','0.05959626017124815825831087874841495366227728038194','0.0591688154660429703693320023948709783254170522176','0.05852956177181386855029059897162369363806873274233','0.05768078745252682765393199766340351953943983505134','0.0566255309023685971908082404783701505672200728147','0.055367569669302652549041093451218582290154003251','0.05391140693275726475083682489379995957660124695931','0.0522622553839069930343941444263921437081990780859','0.0504260185663423772182112540828587544625779587655','0.04840926974407489685396024928604627800974952172846','0.0462192283727847935076457053352846392239010216264','0.0438637342590004079951296655787644501641606665302','0.0413512195005602716790402864239551629382699693155','0.0386906783104239789851012067403526469280782659936','0.03589163483509723294194239328528073878533850306517','0.0329641090897187979150100447786951961767273925746','0.02991858114714394664128206873997088793212331551059','0.02676595374650401344949308028601837885526188449906','0.02351751355398446159032251991005460942922912900299','0.02018489150798079220298903420947823723671246708481','0.01678002339630073567792153687052016208341580916382','0.0133151149823409606566003444777991485546764997333','0.00980263457946275206195116811668950232783841185728','0.00625552396297327689971610216981454661641170465313','0.0026913169500471111189521798688452180236693737611',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'54','0.00249748183576158577594603875726602987918509746683','0.005805611015239984878825887745875273411524651989404','0.00909936945550939694803352106241926172187472240798','0.01236332812884764416646782426018809646399449894843','0.01558630303592413170296890970583676546858782235764','0.01875752762146937791200798428407116268863557474271','0.02186645142285308594551042653887930098157031656297','0.0249027414672087730500549712733890425756231328791','0.02785630931059587028700203476391515123730993562574','0.03071734249787067605400460991615491101996221207716','0.03347633646437264571604044483561079271487860742368','0.0361241258403835525828870742074248459785730799302','0.0386519147821025168368571390515798762390115093557','0.04105130613664497422171821087760433419378279744645','0.04331432930959701544192576037050811819628912404385','0.04543346672827671397485218075154457153377563901767','0.04740167880644499105857641011532360363820658898325','0.04921242732452888606879063036881162807750411298006','0.05085969714618814431970920697611874591206026538933','0.05233801619829874466558869475268501318043176697347','0.053642473647553611272100627725246576862815859608565','0.05476873621305798630622263471710902072462106656236','0.055713062560589987683369817427371110684711717115798','0.05647231573062596503104426468176124795373736212708','0.05704397355879459856782843425422721209921173621255','0.05742613705411211485929013177320682938921905705043','0.05761753670714702467237612880587147717290174472156','0.05761753670714702467237612880587147717290174472156','0.05742613705411211485929013177320682938921905705043','0.05704397355879459856782843425422721209921173621255','0.0564723157306259650310442646817612479537373621271','0.0557130625605899876833698174273711106847117171158','0.05476873621305798630622263471710902072462106656236','0.05364247364755361127210062772524657686281585960857','0.052338016198298744665588694752685013180431766973468','0.05085969714618814431970920697611874591206026538933','0.0492124273245288860687906303688116280775041129801','0.0474016788064449910585764101153236036382065889833','0.04543346672827671397485218075154457153377563901767','0.0433143293095970154419257603705081181962891240438','0.0410513061366449742217182108776043341937827974465','0.0386519147821025168368571390515798762390115093557','0.036124125840383552582887074207424845978573079930167','0.0334763364643726457160404448356107927148786074237','0.03071734249787067605400460991615491101996221207716','0.0278563093105958702870020347639151512373099356257','0.02490274146720877305005497127338904257562313287912','0.021866451422853085945510426538879300981570316563','0.0187575276214693779120079842840711626886355747427','0.0155863030359241317029689097058367654685878223576','0.01236332812884764416646782426018809646399449894843','0.009099369455509396948033521062419261721874722408','0.0058056110152399848788258877458752734115246519894','0.00249748183576158577594603875726602987918509746683',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'56','0.00232385537577321550110227644339586473759320991736','0.005402522246015337761311260944120872841627818184114','0.0084690631633078876616271123750081601760774875741','0.011509824340383382173772759324497119274855904818','0.01451508927802147180777074053301299102409619849924','0.01747551291140094650495936890545715023078028057688','0.02038192988240257263480598366693334750711946439861','0.0232253515625653169372581575767885265557220198246','0.0259969870583919521918194322072723514480102520507','0.02868826847382274172988588443039427260413413704685','0.03129087674731044786783547779302534697784601318723','0.033796767115611761295426631225447049817607071678267','0.03619819387231518603588446828888624540063023467231','0.03848773425924766248682559162338127934381963468148','0.04065831138474451788012502277885276307554227304905','0.042703216084667086511038572362477080893470945966618','0.0446161276526922832134151929276237403258464384163','0.0463911333730018967621901910664960342346098061005','0.04802274679360025812073550566699971214401687677','0.04950592468304757891996604643084555641871884907132','0.05083608261779848056012401847019865598299163793208','0.0520091091517413998430522648274847216705325853129','0.05302137852401076396799155860769146872738143408102','0.05386976186571448570895441040669799424792453567189','0.05455163687088942106175065489009017994406072378092','0.05506489590176242579630459754785032534135551280066','0.05540795250324512321779339184391001890956203138066','0.055579746306514395846273426835161170144066622556343','0.05557974630651439584627342683516117014406662255634','0.0554079525032451232177933918439100189095620313807','0.05506489590176242579630459754785032534135551280066','0.05455163687088942106175065489009017994406072378092','0.0538697618657144857089544104066979942479245356719','0.05302137852401076396799155860769146872738143408102','0.052009109151741399843052264827484721670532585312901','0.05083608261779848056012401847019865598299163793208','0.0495059246830475789199660464308455564187188490713','0.04802274679360025812073550566699971214401687677002','0.0463911333730018967621901910664960342346098061005','0.0446161276526922832134151929276237403258464384163','0.0427032160846670865110385723624770808934709459666','0.0406583113847445178801250227788527630755422730491','0.0384877342592476624868255916233812793438196346815','0.036198193872315186035884468288886245400630234672314','0.0337967671156117612954266312254470498176070716783','0.0312908767473104478678354777930253469778460131872','0.028688268473822741729885884430394272604134137046845','0.02599698705839195219181943220727235144801025205069','0.0232253515625653169372581575767885265557220198246','0.0203819298824025726348059836669333475071194643986','0.017475512911400946504959368905457150230780280576877','0.0145150892780214718077707405330129910240961984992','0.01150982434038338217377275932449711927485590481797','0.00846906316330788766162711237500816017607748757413','0.00540252224601533776131126094412087284162781818411','0.00232385537577321550110227644339586473759320991736',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'58','0.002167723249627449943054342924984511431035440224579','0.00503998161265024308501750117462242355333087943674','0.00790197384999867475401674567484775950725497451145','0.01074155353287877411685636191366187372356745001774','0.01355023711298881214517896640176186183083085318299','0.01631987423497096505212083041957088748218161052777','0.0190424654618934086557876594821076039333641329343','0.02171015614014623576691680949511828992260293407795','0.0243152527249639525402587606257985097442911865134','0.02685024318198186847590747867814495559102746465719','0.02930781804416049071839402688844381003496160137195','0.031680891253809327320292039621950296687286164524088','0.03396262049341601079772755518458479943878377639496','0.036146426867087270540780856975855227233342791299127','0.038226013845858433229459034457148540065942763986319','0.0401953854098677968880767508268822923579140402207','0.04204886332958212599456998191725423146226654023552','0.0437811035336402510390256923483360732427561176601','0.045387111514819802503980536088866049149161768645','0.046862256729026346918418078037920034850913610975','0.048202285945417748406570406109866906575030713626847','0.04940333550896239286651086571270131965064442266936','0.05046194247995312529765982156763177804748796636255','0.05137505461828572547451482061106538030295810809562','0.0521400391836698189712605560600718257610216901342','0.05275469052637083342964576723152317176493359291734','0.0532172364465790141034809843773847932124579233045','0.05352634330405825210061081388617018054196748949032','0.05368111986333484886390595530572461290068199200236','0.05368111986333484886390595530572461290068199200236','0.05352634330405825210061081388617018054196748949032','0.053217236446579014103480984377384793212457923304522','0.0527546905263708334296457672315231717649335929173','0.0521400391836698189712605560600718257610216901342','0.0513750546182857254745148206110653803029581080956','0.05046194247995312529765982156763177804748796636255','0.0494033355089623928665108657127013196506444226694','0.0482022859454177484065704061098669065750307136268','0.046862256729026346918418078037920034850913610974974','0.045387111514819802503980536088866049149161768645','0.0437811035336402510390256923483360732427561176601','0.0420488633295821259945699819172542314622665402355','0.04019538540986779688807675082688229235791404022071','0.038226013845858433229459034457148540065942763986319','0.0361464268670872705407808569758552272333427912991','0.03396262049341601079772755518458479943878377639496','0.03168089125380932732029203962195029668728616452409','0.029307818044160490718394026888443810034961601371953','0.02685024318198186847590747867814495559102746465719','0.02431525272496395254025876062579850974429118651344','0.02171015614014623576691680949511828992260293407795','0.0190424654618934086557876594821076039333641329343','0.01631987423497096505212083041957088748218161052777','0.01355023711298881214517896640176186183083085318299','0.01074155353287877411685636191366187372356745001774','0.0079019738499986747540167456748477595072549745114','0.00503998161265024308501750117462242355333087943674','0.00216772324962744994305434292498451143103544022458',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'60','0.00202681196887375849643171020989232469531166822556','0.00471272992695356864089482171407723594808497019372','0.00738993116334545553151695602208606088222818020623','0.010047557182287984357885764377057256499651747487677','0.01267816647681596013149537926951423498833836430263','0.0152746185967847993067260380988253351779093841151','0.01782990101420772026039626124834856763385921958339','0.02033712072945728677503214741710630146201711250534','0.02278951694399781986378345819290020781016738421521','0.02518047762152124837957096597236127913178083294419','0.02750355674992479163522319763862224764840347075416','0.02975249150078894524083648467348771033247515812411','0.031921219019296328949458899536760476766697292282991','0.0340038927249464228349144015552587411872762235529','0.035994898051084503066578646288062338594242420021','0.03788886756924344403094079420927603181008428106381','0.0396806954523807994701228348117100087628035112942','0.04136555123558475561316383680665889688018700852151','0.04293889283593564195423122065638280694921177196492','0.044396478795787113327784164091377369663884985734','0.045734379716114486647196455290909333007934974258685','0.04694898884891220484701315639470156627557490258344','0.04803703181997118096366665272873365360250002924692','0.04899557545575683538947568685789429835758389599909','0.0498220356905501810111592308937033124792155972438','0.05051418453250937459823873574165364323995616273742','0.05107015606985562740454912073449103536619708311367','0.0514884515009809339950443971770543117339238266596','0.0517679431749101875438036430288237329323469454992','0.05190787763122063973286493836226968018015159556564','0.05190787763122063973286493836226968018015159556564','0.0517679431749101875438036430288237329323469454992','0.0514884515009809339950443971770543117339238266596','0.0510701560698556274045491207344910353661970831137','0.0505141845325093745982387357416536432399561627374','0.04982203569055018101115923089370331247921559724378','0.0489955754557568353894756868578942983575838959991','0.048037031819971180963666652728733653602500029246922','0.0469489888489122048470131563947015662755749025834','0.045734379716114486647196455290909333007934974258685','0.044396478795787113327784164091377369663884985734','0.0429388928359356419542312206563828069492117719649','0.04136555123558475561316383680665889688018700852151','0.03968069545238079947012283481171000876280351129417','0.0378888675692434440309407942092760318100842810638','0.035994898051084503066578646288062338594242420021','0.0340038927249464228349144015552587411872762235529','0.03192121901929632894945889953676047676669729228299','0.0297524915007889452408364846734877103324751581241','0.0275035567499247916352231976386222476484034707542','0.0251804776215212483795709659723612791317808329442','0.0227895169439978198637834581929002078101673842152','0.0203371207294572867750321474171063014620171125053','0.0178299010142077202603962612483485676338592195834','0.0152746185967847993067260380988253351779093841151','0.01267816647681596013149537926951423498833836430263','0.01004755718228798435788576437705725649965174748768','0.00738993116334545553151695602208606088222818020623','0.00471272992695356864089482171407723594808497019372','0.002026811968873758496431710209892324695311668225559',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'62','0.00189920567951369048039734386093514017087884977237','0.00441633345693090481327412425549064072971198213049','0.00692604190183096087170282409925706711954721309846','0.0094185794284203876379375634065664281554336429516','0.01188739011701050194481893896679793652742859627','0.014326191823806517767402882309414596077099946075666','0.01672881179017731628855047178409245836313193723343','0.01908917665857319873250371248228380577444267504732','0.0214013222776699688411790899649052776408375205806','0.02365940720868279257451680065053456470143152943084','0.02585772695402469802709556655351051559485987002575','0.02799072816331463754123829275404130487368380889598','0.030053022573989870077009469227062379486228781554535','0.03203940058162467810633923727815637313049303486293','0.033944844379410545091117477254236057786406541732711','0.03576454062276814128558737836172204258459806773117','0.03749389258228002998561856351879302823433185316753','0.03912853175196308412331080182260886062617991494347','0.0406643288824174409682850175166634173129867186717','0.0420974044103850966430226269038388460100870864191','0.04342413825804741958006923043394430419577132991468','0.04464117897712441429364469180913778441034875570808','0.04574545221457018077723227229769618767040394637763','0.04673416847841552480220705507948477876215978342901','0.047604830184101232270450088267866373060737418049497','0.04835523796347767283480318147845898676220050246239','0.0489834962205178371048511270262173725653489027964','0.04948801791969929252786581090477401846363378821096','0.04986752859495239424476131063484281688819595904527','0.05012106956904328807480410010153096800489531993392','0.0502480003752562816884029489951356683165047234766','0.05024800037525628168840294899513566831650472347657','0.0501210695690432880748041001015309680048953199339','0.049867528594952394244761310634842816888195959045275','0.049488017919699292527865810904774018463633788210957','0.0489834962205178371048511270262173725653489027964','0.0483552379634776728348031814784589867622005024624','0.0476048301841012322704500882678663730607374180495','0.04673416847841552480220705507948477876215978342901','0.04574545221457018077723227229769618767040394637763','0.0446411789771244142936446918091377844103487557081','0.04342413825804741958006923043394430419577132991468','0.0420974044103850966430226269038388460100870864191','0.04066432888241744096828501751666341731298671867167','0.0391285317519630841233108018226088606261799149435','0.03749389258228002998561856351879302823433185316753','0.03576454062276814128558737836172204258459806773117','0.033944844379410545091117477254236057786406541732711','0.03203940058162467810633923727815637313049303486293','0.03005302257398987007700946922706237948622878155454','0.02799072816331463754123829275404130487368380889598','0.025857726954024698027095566553510515594859870025747','0.02365940720868279257451680065053456470143152943084','0.02140132227766996884117908996490527764083752058057','0.0190891766585731987325037124822838057744426750473','0.01672881179017731628855047178409245836313193723343','0.01432619182380651776740288230941459607709994607567','0.01188739011701050194481893896679793652742859627','0.00941857942842038763793756340656642815543364295157','0.0069260419018309608717028240992570671195472130985','0.00441633345693090481327412425549064072971198213049','0.00189920567951369048039734386093514017087884977237',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'64','0.001783280721696432947296079144971933179959347271928','0.00414703326056246763528753572855141531330281925368','0.00650445796897836285611736039998126677113176105495','0.00884675982636394772303091465973064769517626607922','0.01116813946013112881859049301920813507277879781683','0.01346304789671864259806076668595568410842577197735','0.01572603047602471932196599529753979442602900984316','0.0179517157756973430850453020011193688971673570364','0.02013482315353020937234031672854389708952668010079','0.02227017380838325415929833038415500242295929059976','0.02435270256871087333817755040906898764997841551338','0.0263774697150546586716917926252251856755993308422','0.02833967261425948322751130520023735198120758412575','0.03023465707240247886797405981954865915828139776848','0.0320579283548515535854675043478987169662215738814','0.033805161837141609391565482110725431021049926314','0.03547221325688238381069314671524594794809463100241','0.03705512854024004604041510180958337508346494530566','0.03855015317861562912896249694680899101278711220172','0.03995374113272034138665692612833607391867695067033','0.04126256324262352861015629747363804773993063553055','0.04247351512365358900733976790881736616554664818065','0.04358372452932345337682786097373748092278889749712','0.044590558163756563060134710030944843294023799991222','0.0454916279274181444797709969712690588873234618024','0.0462847965813144172959532492322611849696503075324','0.04696818281621001732532628575458107519989752847381','0.0475401657148303086622822069442231716408252512625','0.0479993885964583077281261798713460699543167134715','0.0483447622348029571697695271580178097036925506095','0.0485754674415034269347990667839781136875565447049','0.04869095700913972038336539073474991244262869228387','0.04869095700913972038336539073474991244262869228387','0.0485754674415034269347990667839781136875565447049','0.0483447622348029571697695271580178097036925506095','0.04799938859645830772812617987134606995431671347149','0.04754016571483030866228220694422317164082525126254','0.04696818281621001732532628575458107519989752847381','0.0462847965813144172959532492322611849696503075324','0.0454916279274181444797709969712690588873234618024','0.04459055816375656306013471003094484329402379999122','0.0435837245293234533768278609737374809227888974971','0.04247351512365358900733976790881736616554664818065','0.0412625632426235286101562974736380477399306355305','0.0399537411327203413866569261283360739186769506703','0.03855015317861562912896249694680899101278711220172','0.0370551285402400460404151018095833750834649453057','0.03547221325688238381069314671524594794809463100241','0.033805161837141609391565482110725431021049926314','0.0320579283548515535854675043478987169662215738814','0.03023465707240247886797405981954865915828139776848','0.0283396726142594832275113052002373519812075841258','0.02637746971505465867169179262522518567559933084225','0.02435270256871087333817755040906898764997841551338','0.022270173808383254159298330384155002422959290599759','0.020134823153530209372340316728543897089526680100792','0.01795171577569734308504530200111936889716735703642','0.0157260304760247193219659952975397944260290098432','0.0134630478967186425980607666859556841084257719773','0.0111681394601311288185904930192081350727787978168','0.00884675982636394772303091465973064769517626607922','0.00650445796897836285611736039998126677113176105495','0.00414703326056246763528753572855141531330281925368','0.0017832807216964329472960791449719331799593472719',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'66','0.00167765374400723859933157293957680009127017189618','0.00390162564174424825922846040223474256579628133645','0.006120192018447936365567926759932553473306441579554','0.00832538876599090141672554567383889696935878258048','0.01051206598770575465737692782490917210813470522976','0.01267530398126168187644518904905437523813889495508','0.01481026500273396017364253978260510368630655552199','0.01691218147224521718035029510169555029267604345039','0.0189763617227713259348670383819130757861983495926','0.02099819909186462577733104443311744160654779026251','0.0229731817353266559180986454391924792162326571951','0.024896902514757372637730931850325793809111700598266','0.02676506875425000190879296830729754430723028684036','0.0285735117829318711828222973919594511439316321028','0.03031819621886851919364075858174673200611379817968','0.03199522896404688727128172094970049359059449770732','0.03360086788611223267034892719703914610546159421726','0.0351315301654725559006410962600436013726504752914','0.03658380028813909441368996149061257351171254044445','0.03795443766594162094913009939856365952968781408117','0.03924038386682833018781285948976904469394942496659','0.0404387694389549791258683759329467465993781398673','0.04154692031324188131773453668742099085582639333492','0.04256236377005571631890673877013216037408044743255','0.0434828339566674786475753900171389317346151979364','0.0443062769431531619046033551088787193340258854539','0.04503085530544150021519280683728879023615725120641','0.04565495222527305612043884221058448033775561163086','0.0461771750979159754716664715730462420485391845245','0.0465963586395841036258241378222941614751547415696','0.04691156748762082774625404095223844259887823469022','0.04712209828764473218544516964465423507055374453761','0.047227481262998554845633327738247868230624729786313','0.0472274812629985548456333277382478682306247297863','0.047122098287644732185445169644654235070553744537608','0.04691156748762082774625404095223844259887823469022','0.0465963586395841036258241378222941614751547415696','0.0461771750979159754716664715730462420485391845245','0.0456549522252730561204388422105844803377556116309','0.0450308553054415002151928068372887902361572512064','0.04430627694315316190460335510887871933402588545387','0.04348283395666747864757539001713893173461519793637','0.04256236377005571631890673877013216037408044743255','0.04154692031324188131773453668742099085582639333492','0.04043876943895497912586837593294674659937813986733','0.0392403838668283301878128594897690446939494249666','0.0379544376659416209491300993985636595296878140812','0.0365838002881390944136899614906125735117125404445','0.0351315301654725559006410962600436013726504752914','0.0336008678861122326703489271970391461054615942173','0.0319952289640468872712817209497004935905944977073','0.0303181962188685191936407585817467320061137981797','0.0285735117829318711828222973919594511439316321028','0.02676506875425000190879296830729754430723028684036','0.0248969025147573726377309318503257938091117005983','0.0229731817353266559180986454391924792162326571951','0.0209981990918646257773310444331174416065477902625','0.0189763617227713259348670383819130757861983495926','0.01691218147224521718035029510169555029267604345039','0.01481026500273396017364253978260510368630655552199','0.012675303981261681876445189049054375238138894955081','0.0105120659877057546573769278249091721081347052298','0.0083253887659909014167255456738388969693587825804786','0.00612019201844793636556792675993255347330644157955','0.0039016256417442482592284604022347425657962813364','0.0016776537440072385993315729395768000912701718962',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
