-1.9536199095022623861694910374353639781475067138671875,7970.537355810859131435888750438147438175666868717900852273086590964416113241983885772054156335902615798643957880992669977325282502267694500577726341528750743674778019179885800061823096181211594051860170159992030822207645214915900928944516480429550541595934062161900895832406054746227305830467843465402782781260200727128127578364005157994549992030230908484861298153842578275160004172542817906967809397921078272932331900197405222571062977890331606823538569808853992664684713629806209193144254474040666892824258610376362114137318485964038614343465189824715032614588808624762645851209213864312836170075553266399104611049473554197262606706844375562668588242363733765389995626558550810926445533072838642258208843923300303962121567707644761319530739048693511555240602966926425408974457066305397975084829063881229197842979806017071865881028926352208127897542358482524269930320197292192796698896098289872643809548353891706621440576560186809547335479080130510085969837779292351319198085396154623148664380546768898
-1.907239819004524772338982074870727956295013427734375,6121.972422120409928747754859733208280369505208204187583978595765943175430036785446340970950114084797840000260977379686102024229321583465286862194268868996646325095952562701586968255446524240009955192018633348016212731011522362331374333970581295637851308209601286118173139358350645408562720788146837964260695536129236878546826291929447840736583956934729349606569719381902854806896888168528956159566378617937771626467009413802903998900063081296665303151348455590517272395003346281542693524699006571968298699984326100630669742660888912890601570817214128432404447518638814358971826245089462780529543509879434375200854951586826108419489768237947481112437597252732469001092354952566012938251326752725732499296283834374982866982295847425233596110135702177837941316038960657554250655686452645603374393636025020795248634381029470025720115644337007951771512410005177367649191034165337106796519137997810424496099723894068840657109210893002136383802571071040888226712691453383001665728960366731339408394171207033861
-1.860859728506787380553078037337400019168853759765625,4795.107871760104305751914198124108338701240007055507413329962953923652426820883358028291057360661625927140270136819712895355016036572628478756165462077545547790964718046382324197540545708418821784628264076286699937708357166978198896822514050129278222741696363041066596608798548006347545691499685816317431954538390032182196069598565716797165176330271377797273183317252075376117083807323911715375235789613819135217920006441630462566761922539481056964484034687430956826544609256999844283112842601286475618259677318214836058035483340120845121269329111619826959190163301121482914252197400078929545193369289110322163259340777577210594248053854002209496303519364890863429263787940094279292997996468472502472577341346216590425791384532163169792254485470385404019382062767540990633583953819365240135638436764651519392232661762721398513925961345513771579237881767590385433227433621374693216767503695717190694927999256919487441491614419872811847418168949061810936069853874169778295404428524904086866406053033553957
-1.8144796380090497667225690747727639973163604736328125,3840.155466795120360535101665052783762525987762020673732495885339454549776483368124407118051472361150444362574110757064900056825928122188639864838917697137280093282942530474182584011558073154269684115183040433412140015381972480839615442567372927322778922203462375943900026624934123928516710500210891339638221966282038193601331736135439476303964233913341823588711907072073977161015016718961948321909770472171866333988755677274674950536499357898881707435586390219031998016562938123816777410899663350808516075043138730638218915198992146530751245623964429518013748152086344658800036228222923411030493870584745296200346003126383483524866316570936873621465013436338827523005917530493416372608194398159522640319268676332239707572867336053215359356257966145640008808209745339543393756355680858815250922481841691240495563734043126147129643681828253966039424425107613019354396690663645800009657464414177843085249386779537271057923361715225659223049411312571225992523494080861181684851496720183459293629075487878779
-1.7680995475113121528920601122081279754638671875,3158.70804294284356096213033180056573329705937155536020260951250429398645841878222249210742175626745474115113137874569309416194353782787356444747087256240067340489246252122471502677130115935053525609850789577861870357470071501759544945833694052456743859299761299058639157008745354210081538322350199047451327292278110727950600432034681447897745435466756956714435852182390641465949769386349964078411924766466253857558023140057339125107920573112070355661071402203189708491285647935823228714214488203376473246668506168706029539750634079609688582818982564529988007863948452997923168422876183826976789025563329821383766573535994530422548081514132185600907875040140949269679401633507638560943408894471278794567531985501330741788549350667842354672995089889741149899091526901614376337755635478208611637634701623396741339244937274388652541857962354536039433662726157904244651559177697632062101439888327922299940843988451943621108076894447355738811784069351352189711948963087904742982362168876792658030510029837001
-1.72171945701357476110615607467480003833770751953125,2689.254530106017332963082407391686241134392235389831255520972857006796887523744735908721944978096236118656246737658293634905633490199647719280999118756324325716622596831996865437731270541949517204887414679819453911459181306506400452454625140193134297058691665741270533273221906225163392495213239580638677149013929457493538202847782487834854404327699249105550542223689010577267860958846068522238740107265707671792951621421183560552256446727775496412569277788385685988411593636699444235239991966943620490491181321838148347148392841145241430385814158743715287893160592019184228022067573447597065917920306922384439215224823730404160122916515627486444395081725296617718717654937458684085082484992737673387004371838127371663927350897338815706954306553252486479702255266009376112137492902562562239100533785561426939036866583870748557911115230074318290546676908135014697489044000246122848411507042930744369204177641808581808307374795655563495807233825244176860735103665013209303372839699783654800968504335039114
-1.6753393665158371472756471121101640164852142333984375,2402.709618572757604891166798594487689199870314130054992159788712750252818938786861683517771454273959490797989709197749470131114414105847426029994026704628741737669815009111550976058060835028438896959087584927015289267402032874368338275415306250405115089508452008252102662115293383231529036314926470072413991889789900720900352148602047720359174195617515223174303253832256067653414203502552928197366101769276940690551288317413822748428723725124060345678251784104882134146621731832883312184146677618334822468105689574432810533660028862667226758483072898015515846150473653870491502259566419957232270515547264776422452417072736246832468214325058550231580634438944519181393557756639111337238684067252653137438457897790323412425900427681673570600563158648687095702407079040272819551233032785800575820728623135003982947359997479000710852534882643530094635715139686356557836315391098922697725610604498261805292818319396985207903835818536734343887138133168622441199503745536466154175390488265484481707635535811431
-1.628959276018099533445138149545527994632720947265625,2315.101311935305079163922094703988854439675692979587792920366034163990486903877510361256368467075876668967548546821878645700316771794424742986025092426408352594425712379545285259011321736222609327119903328848247195790273543699035595934002949867914373159222043769679350009134125619884659701159759976010274280540732496210174069539720336869211628646934080494005629806512668738811055501986050758352015759683357378619616927473216215675190400946676920877845349585891906991497412486953094944117607061290829360854058068915828649642508569746245376698304655073851304966821036380782379899378082246428894488305720601841806582642871472480348885265473148176861711500561064096353322570233965915976322981851178516276588870051982822970764096397732960685953198439486338529902940073775970546893103330095005326720452973314213921598806749511416338915629865042455925360908086284495531818479550403727188171982210143295109271101335938174943920489883299508821594079020939465737521245294108735648344740301494830984065120476637959
-1.5825791855203619196146291869808919727802276611328125,2568.612376662344711874476117347854540955884191983760857525082624477846416488096317401501908531871042218234244332859321249443824251260129442987057923969435647377330345370707754339159133724309780420811741754985163705632496649365916952236041576606025854957985880566609412456916625015420151591817684463674357157659392299986931340636830046026843760562069847462157322284397984528048970366596278376899684859926266988880350121922482932463907075442815884709010798854526306939227144888212000906950324818502522348009039091592519160602235101060425989717745114271103001642333555767240899047253054305468980257782727201700067469764640253773650724892532678542026017639934564442503736038836641565516045646817425422339380798736268740635071796040980709459115366830402273318571408027559075581261663692925332162287158418699243481389510457755637780852543083032548800832189328386186187007044042570837562321401692527429491548113234013516151839677860253221607149505787414819717749600746804416913636336809270261287459594905964818
-1.536199095022624305784120224416255950927734375,4172.063469086168453118858080222633991238998839034030022596226889905377985914680361611650259043265542214408996593574912087440527694208181754370723696121071488368769573329730083059390794545097636959306830064337516372233578674422118892682114056217166658181831259761161599031378958272818211670721371352437778282789539439285765482472187083204795361308840242162203012114826042569472860544897638352207449860853300582753964292937357547111783245247052683406810374439929535654819177310019553800685186925044354518797501538545405597357924433446543763325742947197751598126606591206118897153092415957570689319667216722327714300279335524104045823690148060081530213143530719386617327265830020331056233134937882256072154044967425888059218608694440694789296146772930413874135490957688466795034430185665198268881152651172529317863419939154702692529646687574910163081481963238261740459545054527109647876146615495270202724416408023767861559987872852926143556966354495614278844506891032263601974642837304159441793841204686062
-1.48981900452488691399821618688292801380157470703125,10580.71128503403621339473701352592195548717814074538855380399328953944883383817958346157353006216131080139860721535828233056430633611664326596641373004303572063429161747641962781884991604269453814254581394004073032724148380544095573194294640141116396993983028447427878183716427208657856180349117413412839181209996702919960693556109181037362509321588117287098514420008887475919432971428694120082917778292368103359284132501923368146534652806297471998569138582367069667616285078153831080686058433022249257816012202936596219440700172263269664034031874412386050815434471690441975880638049842270794332049947708599633995177641042366466947341510204129632354827597623648100784394587438960778826142409156396500439638732431973443113313202630147427144449443663211725987256518112505200033009603542408069337736766675481500457227069437624385890313891048734077969929412767164155437031509272759372693534350379169506758964795941199631666831720959374056741906020388355816656465582362551419197470782281822798732966137935622
-1.4434389140271493001677072243182919919490814208984375,1360.434368457623341754312129027835511383342106944256391350909397396686536501055185554532561841712493954874475412344767063062341904435410978289013470108678491324437798034235980585421206939924009756387258925389886253131634972909899856544509189658155148593381675619240281922364851258844299541344964570052140596390058218043629621096680901126524435529302029696251715201443919958469520631692835075600800648673516204647356618425097276814546961433840160294373186931697414739818436933886441616872190609083699384741873905227249853352701526813025969915616796110168728295929032662523848748844671339123474531876887406182027822615998430254823014615645618017078344761039339891436201372370497713994890213315075163606116354123244993070632522303822979901868549968403664008309832782837533282034045921467926803140326652890817216395243805311749855879507679131625688679445276310984643851983406183753512042486594732578326263582114699038463902865862736299679620237777947044679233397237891769759949859615044459600537931786618122
-1.397058823529411686337198261753655970096588134765625,534.5601715900768986310059755494533588991786409102274323352466994916319017190122100641264324365958309635511709018751976266345184383313536436855089069382270830686335006971295029874044032354419997056472384290596119996184064397538217431505613789118879347030613077932361116711812919070429569018213023473066326500380296111207149626377957030616704093583187778466308210080606569754132319774152275513189605889755873890601649301525559184684295234012383289613394826052373475344479449445150600698930409810484258637440539166542106915326559541233878354431076409046901648455137302472344872460527429819189665217626028060996104898563991783289805224644215787469782875084396955103020480072737884622022943593872921699969143648808615714250003324990028328507130282752774429914722918272635016263277410640968177122055122684182778803511534765318664594710453513630487293592432514004966369136502528122904774743466839958997002386468759438917625973265694237642563526016014509625549123777786321255444818190189290421825410337561385683
-1.350678733031674294551294224220328032970428466796875,263.7718252723649305423737550460834253109011671419806876585059315889510240957814257815796755186735669490611449047383665494921047723740254961249817473089651370487847800776631011031643630324061364359631424375033507708862610898221262024118974886505053834641689741154762038136938017577782206562993850242701714637330587444155250851978609026380598788023147165774484982044828540494682158690147602665637828183073172055039463746447190088340839123560782843644574003404333260488938492476710232417745942398475338510327985595885547213756072781496626250171791976897393390026150692964485883309882128781278372434877510266849186798274275001837875427795135740925953066405674010115048081196137776078030373731345049824895969922853239463980263759662177173726272936546473171223762502647555385562656308475617251326053815786840983695216597390861211691139290457196800012714967277957388776646248422680004399669919270193192697301898610270656700735939217048549241087231097639916341529624142888648416281493788821355676660369733370135
-1.3042986425339366807207852616556920111179351806640625,144.136393622185723447796519955288867232469544394260968424308617034974718703040874381244039920245816994468655952967346943389224177453046235204966616748193826579446157633981697380826360951737057710147507139766682487253609878526112788292723028056847633206722987691892241475874712618795838387991872055047625525695975210769365203500845207925141010507317688653365064325316216456120055178869243465837901465187056168878683164841026955475717170346737413737509575352408866641139898160703927106843041117309819110510749080924312775952477178568495965006974269819262698851414985619940757528402395285229460882397995934876276947210321147120978734237212283794477119001204776993735539893706068828710422869215510648602884470551230730125770950488662879501915700842916532841166877057793730672526515052741451518516347701945723551748634762421225490823662306233895825743582958890681682137483399701291277918375402441097533518964819795582669606700978100806754679955854766509529575406923913556572712963114226891797098767303095954
-1.25791855203619906689027629909105598926544189453125,83.47551577399561249607606066953522706236518790809870623917314917676032402882441126365219408960730252191359672054308252479346681218958140565978742821276851194069785354905697567638631717499627980324288755300290371496261672647933169334445229964829215940532296436786948944407182752363986258329502635041856872201990894078255792296653011092746908507051549302699011925770376685230612032378043034717364188288177485689573696027946535777973539029894726374857396001100037028131555181022952178637176055165189592022694386454886036940434089511295628947045080300233255350300068603149811358937023584623081389160377313879983030643915243568055639674764858804024277548472669484561649267486803683733605826878619687055529586123006775254422317638678853868975634020643001445253180434239239288207775572462160471065335158798608181742135737213217649200282155609777289103585964857602550100332356663823766840760343410517395403768313091783782166105778648149084349311654762396214478125184015141990987462773072166178829813431681472601
